name,team,points,ranking,type,year
Serry Pieter,Quick-Step Alpha Vinyl Team,25,581,top-gc-riders,2022
Rivi Samuele,EOLO-Kometa,25,541,top-gc-riders,2022
Schmid Mauro,Quick-Step Alpha Vinyl Team,25,573,top-gc-riders,2022
Naesen Lawrence,AG2R Citroën Team,25,561,top-gc-riders,2022
Ludvigsson Tobias,Groupama - FDJ,25,540,top-gc-riders,2022
Gavazzi Francesco,EOLO-Kometa,25,569,top-gc-riders,2022
De Gendt Aimé,Intermarché - Wanty - Gobert Matériaux,23,598,top-gc-riders,2022
Ponomar Andrii,Drone Hopper -  Androni Giocattoli,23,599,top-gc-riders,2022
Dainese Alberto,Team DSM,23,603,top-gc-riders,2022
Zoccarato Samuele,Bardiani-CSF-Faizanè,22,609,top-gc-riders,2022
Leemreize Gijs,Jumbo-Visma,22,610,top-gc-riders,2022
Lazkano Oier,Movistar Team,20,632,top-gc-riders,2022
Conti Valerio,Astana Qazaqstan Team,20,619,top-gc-riders,2022
Gamper Patrick,BORA - hansgrohe,20,640,top-gc-riders,2022
Cherel Mikaël,AG2R Citroën Team,20,624,top-gc-riders,2022
Narváez Jhonatan,INEOS Grenadiers,20,641,top-gc-riders,2022
Peters Nans,AG2R Citroën Team,19,652,top-gc-riders,2022
Bauhaus Phil,Bahrain - Victorious,18,665,top-gc-riders,2022
Hänninen Jaakko,AG2R Citroën Team,18,681,top-gc-riders,2022
Peák Barnabás,Intermarché - Wanty - Gobert Matériaux,15,711,top-gc-riders,2022
Schwarzmann Michael,Lotto Soudal,13,746,top-gc-riders,2022
Sütterlin Jasha,Bahrain - Victorious,11,776,top-gc-riders,2022
Bais Mattia,Drone Hopper -  Androni Giocattoli,11,769,top-gc-riders,2022
Swift Ben,INEOS Grenadiers,10,827,top-gc-riders,2022
Holmes Matthew,Lotto Soudal,10,798,top-gc-riders,2022
Doull Owain,EF Education-EasyPost,10,805,top-gc-riders,2022
Caicedo Jonathan Klever,EF Education-EasyPost,10,806,top-gc-riders,2022
Tonelli Alessandro,Bardiani-CSF-Faizanè,10,793,top-gc-riders,2022
Rosa Diego,EOLO-Kometa,9,832,top-gc-riders,2022
Fetter Erik,EOLO-Kometa,8,858,top-gc-riders,2022
Kluge Roger,Lotto Soudal,8,873,top-gc-riders,2022
Dowsett Alex,Israel - Premier Tech,7,882,top-gc-riders,2022
Nizzolo Giacomo,Israel - Premier Tech,7,881,top-gc-riders,2022
Davy Clément,Groupama - FDJ,5,934,top-gc-riders,2022
Konovalovas Ignatas,Groupama - FDJ,5,959,top-gc-riders,2022
Novak Domen,Bahrain - Victorious,5,998,top-gc-riders,2022
Kämna Lennard,BORA - hansgrohe,5,985,top-gc-riders,2022
Barta Will,Movistar Team,5,988,top-gc-riders,2022
van Emden Jos,Jumbo-Visma,5,978,top-gc-riders,2022
van der Poel Mathieu,Alpecin-Fenix,5,939,top-gc-riders,2022
Guarnieri Jacopo,Groupama - FDJ,5,938,top-gc-riders,2022
Bais Davide,EOLO-Kometa,5,991,top-gc-riders,2022
Cataford Alexander,Israel - Premier Tech,5,969,top-gc-riders,2022
Vergaerde Otto,Trek - Segafredo,5,983,top-gc-riders,2022
Cavendish Mark,Quick-Step Alpha Vinyl Team,1164.5,2,top-sprinters,2022
Nizzolo Giacomo,Israel - Premier Tech,794.1,4,top-sprinters,2022
Démare Arnaud,Groupama - FDJ,788.5,5,top-sprinters,2022
Bauhaus Phil,Bahrain - Victorious,645.2,8,top-sprinters,2022
Ewan Caleb,Lotto Soudal,565,13,top-sprinters,2022
Gaviria Fernando,UAE Team Emirates,447.8,21,top-sprinters,2022
Ballerini Davide,Quick-Step Alpha Vinyl Team,413.8,24,top-sprinters,2022
Dainese Alberto,Team DSM,364.2,30,top-sprinters,2022
Mørkøv Michael,Quick-Step Alpha Vinyl Team,350.6,31,top-sprinters,2022
van der Poel Mathieu,Alpecin-Fenix,314.4,37,top-sprinters,2022
Bol Cees,Team DSM,261.8,48,top-sprinters,2022
Fiorelli Filippo,Bardiani-CSF-Faizanè,233,52,top-sprinters,2022
Mareczko Jakub,Alpecin-Fenix,214,55,top-sprinters,2022
Cort Magnus,EF Education-EasyPost,202,59,top-sprinters,2022
Albanese Vincenzo,EOLO-Kometa,190.7,62,top-sprinters,2022
Cimolai Davide,Cofidis,177,72,top-sprinters,2022
Vendrame Andrea,AG2R Citroën Team,168.7,76,top-sprinters,2022
Girmay Biniam,Intermarché - Wanty - Gobert Matériaux,149.3,86,top-sprinters,2022
Oliveira Rui,UAE Team Emirates,144.4,88,top-sprinters,2022
Consonni Simone,Cofidis,142.2,89,top-sprinters,2022
Almeida João,UAE Team Emirates,131,96,top-sprinters,2022
Oldani Stefano,Alpecin-Fenix,115.4,109,top-sprinters,2022
Theuns Edward,Trek - Segafredo,103.9,121,top-sprinters,2022
Modolo Sacha,Bardiani-CSF-Faizanè,83.8,151,top-sprinters,2022
Ulissi Diego,UAE Team Emirates,80,156,top-sprinters,2022
Ciccone Giulio,Trek - Segafredo,74.5,170,top-sprinters,2022
Naesen Lawrence,AG2R Citroën Team,70.2,179,top-sprinters,2022
Maestri Mirco,EOLO-Kometa,65,200,top-sprinters,2022
Affini Edoardo,Jumbo-Visma,60,221,top-sprinters,2022
Swift Ben,INEOS Grenadiers,60,219,top-sprinters,2022
Zabel Rick,Israel - Premier Tech,58,226,top-sprinters,2022
Mollema Bauke,Trek - Segafredo,57.6,230,top-sprinters,2022
Selig Rüdiger,Lotto Soudal,57.4,233,top-sprinters,2022
Eenkhoorn Pascal,Jumbo-Visma,54.2,243,top-sprinters,2022
Mosca Jacopo,Trek - Segafredo,47,282,top-sprinters,2022
Gabburo Davide,Bardiani-CSF-Faizanè,45.3,292,top-sprinters,2022
Van Lerberghe Bert,Quick-Step Alpha Vinyl Team,44.6,298,top-sprinters,2022
Costa Rui,UAE Team Emirates,44,301,top-sprinters,2022
De Bondt Dries,Alpecin-Fenix,43,309,top-sprinters,2022
Valverde Alejandro,Movistar Team,39.6,331,top-sprinters,2022
Kelderman Wilco,BORA - hansgrohe,37.8,349,top-sprinters,2022
Aleotti Giovanni,BORA - hansgrohe,37.1,353,top-sprinters,2022
Covi Alessandro,UAE Team Emirates,36.6,359,top-sprinters,2022
Calmejane Lilian,AG2R Citroën Team,36,368,top-sprinters,2022
Rojas José Joaquín,Movistar Team,35.6,371,top-sprinters,2022
Scotson Miles,Groupama - FDJ,32,397,top-sprinters,2022
Richeze Maximiliano,UAE Team Emirates,32,400,top-sprinters,2022
Schwarzmann Michael,Lotto Soudal,32,399,top-sprinters,2022
Skjelmose Jensen Mattias,Trek - Segafredo,31.5,406,top-sprinters,2022
Tesfatsion Natnael,Drone Hopper -  Androni Giocattoli,30.8,415,top-sprinters,2022
Tagliani Filippo,Drone Hopper -  Androni Giocattoli,29,439,top-sprinters,2022
Krieger Alexander,Alpecin-Fenix,28.6,442,top-sprinters,2022
Bayer Tobias,Alpecin-Fenix,28,452,top-sprinters,2022
Biermans Jenthe,Israel - Premier Tech,25.4,489,top-sprinters,2022
van den Berg Julius,EF Education-EasyPost,25,494,top-sprinters,2022
Guarnieri Jacopo,Groupama - FDJ,25,495,top-sprinters,2022
Peák Barnabás,Intermarché - Wanty - Gobert Matériaux,24,523,top-sprinters,2022
Felline Fabio,Astana Qazaqstan Team,23.6,527,top-sprinters,2022
Poels Wout,Bahrain - Victorious,23,534,top-sprinters,2022
Tulett Ben,INEOS Grenadiers,22.6,547,top-sprinters,2022
Carapaz Richard,INEOS Grenadiers,21,577,top-sprinters,2022
Périchon Pierre-Luc,Cofidis,19.1,614,top-sprinters,2022
Hindley Jai,BORA - hansgrohe,18.1,637,top-sprinters,2022
Vliegen Loïc,Intermarché - Wanty - Gobert Matériaux,16.8,687,top-sprinters,2022
Hamilton Lucas,Team BikeExchange - Jayco,16.8,690,top-sprinters,2022
Perez Anthony,Cofidis,16.6,691,top-sprinters,2022
Vansevenant Mauri,Quick-Step Alpha Vinyl Team,16.5,695,top-sprinters,2022
Rochas Rémy,Cofidis,16.4,703,top-sprinters,2022
Buitrago Santiago,Bahrain - Victorious,15.8,715,top-sprinters,2022
Rota Lorenzo,Intermarché - Wanty - Gobert Matériaux,15.2,726,top-sprinters,2022
Villella Davide,Cofidis,14.8,761,top-sprinters,2022
Sobrero Matteo,Team BikeExchange - Jayco,13,814,top-sprinters,2022
Riesebeek Oscar,Alpecin-Fenix,12.9,820,top-sprinters,2022
Tusveld Martijn,Team DSM,12,862,top-sprinters,2022
López Miguel Ángel,Astana Qazaqstan Team,11.9,863,top-sprinters,2022
Landa Mikel,Bahrain - Victorious,11.8,865,top-sprinters,2022
Sosa Iván Ramiro,Movistar Team,11.5,867,top-sprinters,2022
Bardet Romain,Team DSM,11.3,876,top-sprinters,2022
Bais Mattia,Drone Hopper -  Androni Giocattoli,10.4,914,top-sprinters,2022
Denz Nico,Team DSM,10,955,top-sprinters,2022
Zana Filippo,Bardiani-CSF-Faizanè,10,923,top-sprinters,2022
Almeida João,UAE Team Emirates,660,8,top-time-trial-riders,2022
Affini Edoardo,Jumbo-Visma,565,12,top-time-trial-riders,2022
Dumoulin Tom,Jumbo-Visma,358,20,top-time-trial-riders,2022
Tratnik Jan,Bahrain - Victorious,358,19,top-time-trial-riders,2022
Porte Richie,INEOS Grenadiers,354,21,top-time-trial-riders,2022
Cort Magnus,EF Education-EasyPost,299,24,top-time-trial-riders,2022
Foss Tobias,Jumbo-Visma,298,25,top-time-trial-riders,2022
van Emden Jos,Jumbo-Visma,232,32,top-time-trial-riders,2022
Sobrero Matteo,Team BikeExchange - Jayco,223,36,top-time-trial-riders,2022
Kelderman Wilco,BORA - hansgrohe,214,38,top-time-trial-riders,2022
Craddock Lawson,Team BikeExchange - Jayco,204,39,top-time-trial-riders,2022
Brändle Matthias,Israel - Premier Tech,196,44,top-time-trial-riders,2022
Arensman Thymen,Team DSM,150,55,top-time-trial-riders,2022
Carapaz Richard,INEOS Grenadiers,132,66,top-time-trial-riders,2022
van der Poel Mathieu,Alpecin-Fenix,123,69,top-time-trial-riders,2022
de la Cruz David,Astana Qazaqstan Team,121,71,top-time-trial-riders,2022
De Marchi Alessandro,Israel - Premier Tech,114,76,top-time-trial-riders,2022
Skjelmose Jensen Mattias,Trek - Segafredo,108,80,top-time-trial-riders,2022
Castroviejo Jonathan,INEOS Grenadiers,106,82,top-time-trial-riders,2022
Pozzovivo Domenico,Intermarché - Wanty - Gobert Matériaux,88,98,top-time-trial-riders,2022
Bouwman Koen,Jumbo-Visma,84,104,top-time-trial-riders,2022
Ulissi Diego,UAE Team Emirates,81,109,top-time-trial-riders,2022
Hepburn Michael,Team BikeExchange - Jayco,65,136,top-time-trial-riders,2022
Ludvigsson Tobias,Groupama - FDJ,64,138,top-time-trial-riders,2022
Bol Cees,Team DSM,60,150,top-time-trial-riders,2022
Costa Rui,UAE Team Emirates,60,145,top-time-trial-riders,2022
Taaramäe Rein,Intermarché - Wanty - Gobert Matériaux,52,166,top-time-trial-riders,2022
Bardet Romain,Team DSM,50,174,top-time-trial-riders,2022
Scotson Miles,Groupama - FDJ,50,175,top-time-trial-riders,2022
Denz Nico,Team DSM,47,184,top-time-trial-riders,2022
van den Berg Julius,EF Education-EasyPost,47,182,top-time-trial-riders,2022
Démare Arnaud,Groupama - FDJ,46,189,top-time-trial-riders,2022
Perez Anthony,Cofidis,45,193,top-time-trial-riders,2022
Davy Clément,Groupama - FDJ,44,197,top-time-trial-riders,2022
Bilbao Pello,Bahrain - Victorious,38,227,top-time-trial-riders,2022
Dowsett Alex,Israel - Premier Tech,36,242,top-time-trial-riders,2022
López Miguel Ángel,Astana Qazaqstan Team,36,238,top-time-trial-riders,2022
Fetter Erik,EOLO-Kometa,35,245,top-time-trial-riders,2022
Felline Fabio,Astana Qazaqstan Team,35,248,top-time-trial-riders,2022
Poels Wout,Bahrain - Victorious,35,244,top-time-trial-riders,2022
Nibali Vincenzo,Astana Qazaqstan Team,33,258,top-time-trial-riders,2022
Doull Owain,EF Education-EasyPost,32,260,top-time-trial-riders,2022
Cavendish Mark,Quick-Step Alpha Vinyl Team,30,306,top-time-trial-riders,2022
Ballerini Davide,Quick-Step Alpha Vinyl Team,30,314,top-time-trial-riders,2022
Kudus Merhawi,EF Education-EasyPost,30,320,top-time-trial-riders,2022
Leemreize Gijs,Jumbo-Visma,30,313,top-time-trial-riders,2022
Camargo Diego Andrés,EF Education-EasyPost,29,334,top-time-trial-riders,2022
Valter Attila,Groupama - FDJ,25,366,top-time-trial-riders,2022
Eenkhoorn Pascal,Jumbo-Visma,22,450,top-time-trial-riders,2022
Kluge Roger,Lotto Soudal,22,429,top-time-trial-riders,2022
Riesebeek Oscar,Alpecin-Fenix,21,455,top-time-trial-riders,2022
Mareczko Jakub,Alpecin-Fenix,20,524,top-time-trial-riders,2022
Formolo Davide,UAE Team Emirates,20,530,top-time-trial-riders,2022
Mollema Bauke,Trek - Segafredo,20,536,top-time-trial-riders,2022
Hamilton Lucas,Team BikeExchange - Jayco,17,568,top-time-trial-riders,2022
Zana Filippo,Bardiani-CSF-Faizanè,16,618,top-time-trial-riders,2022
Schmid Mauro,Quick-Step Alpha Vinyl Team,16,590,top-time-trial-riders,2022
Gamper Patrick,BORA - hansgrohe,16,629,top-time-trial-riders,2022
De Gendt Thomas,Lotto Soudal,16,596,top-time-trial-riders,2022
Peák Barnabás,Intermarché - Wanty - Gobert Matériaux,14,673,top-time-trial-riders,2022
Vansevenant Mauri,Quick-Step Alpha Vinyl Team,14,671,top-time-trial-riders,2022
Mørkøv Michael,Quick-Step Alpha Vinyl Team,14,677,top-time-trial-riders,2022
Leysen Senne,Alpecin-Fenix,13,694,top-time-trial-riders,2022
Tusveld Martijn,Team DSM,13,697,top-time-trial-riders,2022
Kämna Lennard,BORA - hansgrohe,13,690,top-time-trial-riders,2022
Valverde Alejandro,Movistar Team,13,680,top-time-trial-riders,2022
Conti Valerio,Astana Qazaqstan Team,12,706,top-time-trial-riders,2022
Barta Will,Movistar Team,12,730,top-time-trial-riders,2022
Sivakov Pavel,INEOS Grenadiers,10,882,top-time-trial-riders,2022
Hindley Jai,BORA - hansgrohe,10,843,top-time-trial-riders,2022
Rivi Samuele,EOLO-Kometa,10,811,top-time-trial-riders,2022
Aleotti Giovanni,BORA - hansgrohe,8,943,top-time-trial-riders,2022
Nizzolo Giacomo,Israel - Premier Tech,7,992,top-time-trial-riders,2022
van der Poel Mathieu,Alpecin-Fenix,976,3,best-classic-riders,2022
Nizzolo Giacomo,Israel - Premier Tech,752,9,best-classic-riders,2022
Mollema Bauke,Trek - Segafredo,652,14,best-classic-riders,2022
Valverde Alejandro,Movistar Team,621,18,best-classic-riders,2022
Carapaz Richard,INEOS Grenadiers,428,29,best-classic-riders,2022
Démare Arnaud,Groupama - FDJ,374,41,best-classic-riders,2022
Girmay Biniam,Intermarché - Wanty - Gobert Matériaux,361,43,best-classic-riders,2022
Rota Lorenzo,Intermarché - Wanty - Gobert Matériaux,349,45,best-classic-riders,2022
Cavendish Mark,Quick-Step Alpha Vinyl Team,301,55,best-classic-riders,2022
Covi Alessandro,UAE Team Emirates,300,57,best-classic-riders,2022
Ballerini Davide,Quick-Step Alpha Vinyl Team,275,61,best-classic-riders,2022
Ulissi Diego,UAE Team Emirates,253,72,best-classic-riders,2022
Martin Guillaume,Cofidis,245,77,best-classic-riders,2022
Almeida João,UAE Team Emirates,235,81,best-classic-riders,2022
Vansevenant Mauri,Quick-Step Alpha Vinyl Team,225,82,best-classic-riders,2022
De Marchi Alessandro,Israel - Premier Tech,213,89,best-classic-riders,2022
Ewan Caleb,Lotto Soudal,200,96,best-classic-riders,2022
Dainese Alberto,Team DSM,184,106,best-classic-riders,2022
De Gendt Aimé,Intermarché - Wanty - Gobert Matériaux,174,114,best-classic-riders,2022
Albanese Vincenzo,EOLO-Kometa,161,125,best-classic-riders,2022
Périchon Pierre-Luc,Cofidis,150,131,best-classic-riders,2022
Vendrame Andrea,AG2R Citroën Team,129,149,best-classic-riders,2022
Formolo Davide,UAE Team Emirates,129,150,best-classic-riders,2022
Villella Davide,Cofidis,126,154,best-classic-riders,2022
Eenkhoorn Pascal,Jumbo-Visma,122,160,best-classic-riders,2022
Aleotti Giovanni,BORA - hansgrohe,121,161,best-classic-riders,2022
Gaviria Fernando,UAE Team Emirates,120,163,best-classic-riders,2022
Consonni Simone,Cofidis,117,164,best-classic-riders,2022
Conti Valerio,Astana Qazaqstan Team,110,167,best-classic-riders,2022
Ciccone Giulio,Trek - Segafredo,110,168,best-classic-riders,2022
Tulett Ben,INEOS Grenadiers,108,170,best-classic-riders,2022
Bardet Romain,Team DSM,105,174,best-classic-riders,2022
Landa Mikel,Bahrain - Victorious,105,176,best-classic-riders,2022
De Bondt Dries,Alpecin-Fenix,102,180,best-classic-riders,2022
Carr Simon,EF Education-EasyPost,101,182,best-classic-riders,2022
Bilbao Pello,Bahrain - Victorious,101,181,best-classic-riders,2022
Van Lerberghe Bert,Quick-Step Alpha Vinyl Team,100,187,best-classic-riders,2022
Oldani Stefano,Alpecin-Fenix,99,191,best-classic-riders,2022
Swift Ben,INEOS Grenadiers,95,200,best-classic-riders,2022
Nibali Vincenzo,Astana Qazaqstan Team,93,204,best-classic-riders,2022
Perez Anthony,Cofidis,90,206,best-classic-riders,2022
Costa Rui,UAE Team Emirates,86,211,best-classic-riders,2022
Theuns Edward,Trek - Segafredo,83,217,best-classic-riders,2022
Calmejane Lilian,AG2R Citroën Team,82,225,best-classic-riders,2022
Mørkøv Michael,Quick-Step Alpha Vinyl Team,81,232,best-classic-riders,2022
Biermans Jenthe,Israel - Premier Tech,81,230,best-classic-riders,2022
Naesen Lawrence,AG2R Citroën Team,78,239,best-classic-riders,2022
Sivakov Pavel,INEOS Grenadiers,78,240,best-classic-riders,2022
Fiorelli Filippo,Bardiani-CSF-Faizanè,78,241,best-classic-riders,2022
López Miguel Ángel,Astana Qazaqstan Team,75,243,best-classic-riders,2022
Bais Mattia,Drone Hopper -  Androni Giocattoli,72,249,best-classic-riders,2022
Rojas José Joaquín,Movistar Team,70,256,best-classic-riders,2022
Tesfatsion Natnael,Drone Hopper -  Androni Giocattoli,69,260,best-classic-riders,2022
Oliveira Rui,UAE Team Emirates,68,262,best-classic-riders,2022
Riesebeek Oscar,Alpecin-Fenix,67,264,best-classic-riders,2022
Buitrago Santiago,Bahrain - Victorious,66,266,best-classic-riders,2022
Mareczko Jakub,Alpecin-Fenix,63,277,best-classic-riders,2022
Kudus Merhawi,EF Education-EasyPost,63,276,best-classic-riders,2022
Bol Cees,Team DSM,61,285,best-classic-riders,2022
Carthy Hugh,EF Education-EasyPost,60,286,best-classic-riders,2022
Yates Simon,Team BikeExchange - Jayco,59,289,best-classic-riders,2022
Knox James,Quick-Step Alpha Vinyl Team,58,294,best-classic-riders,2022
Gabburo Davide,Bardiani-CSF-Faizanè,50,328,best-classic-riders,2022
Gamper Patrick,BORA - hansgrohe,47,339,best-classic-riders,2022
Fortunato Lorenzo,EOLO-Kometa,45,348,best-classic-riders,2022
Narváez Jhonatan,INEOS Grenadiers,44,357,best-classic-riders,2022
Benedetti Cesare,BORA - hansgrohe,43,361,best-classic-riders,2022
Doull Owain,EF Education-EasyPost,42,365,best-classic-riders,2022
Valter Attila,Groupama - FDJ,42,372,best-classic-riders,2022
Craddock Lawson,Team BikeExchange - Jayco,42,367,best-classic-riders,2022
Scotson Miles,Groupama - FDJ,40,380,best-classic-riders,2022
Oomen Sam,Jumbo-Visma,39,388,best-classic-riders,2022
Rochas Rémy,Cofidis,39,387,best-classic-riders,2022
Tratnik Jan,Bahrain - Victorious,37,407,best-classic-riders,2022
Pozzovivo Domenico,Intermarché - Wanty - Gobert Matériaux,37,405,best-classic-riders,2022
Serry Pieter,Quick-Step Alpha Vinyl Team,37,400,best-classic-riders,2022
Ravanelli Simone,Drone Hopper -  Androni Giocattoli,34,429,best-classic-riders,2022
Foss Tobias,Jumbo-Visma,33,443,best-classic-riders,2022
Kelderman Wilco,BORA - hansgrohe,33,435,best-classic-riders,2022
Juul-Jensen Christopher,Team BikeExchange - Jayco,33,440,best-classic-riders,2022
Rosa Diego,EOLO-Kometa,32,446,best-classic-riders,2022
Maestri Mirco,EOLO-Kometa,30,463,best-classic-riders,2022
Pedrero Antonio,Movistar Team,30,462,best-classic-riders,2022
Zoccarato Samuele,Bardiani-CSF-Faizanè,30,464,best-classic-riders,2022
Vliegen Loïc,Intermarché - Wanty - Gobert Matériaux,28,487,best-classic-riders,2022
Hollenstein Reto,Israel - Premier Tech,26,510,best-classic-riders,2022
Mosca Jacopo,Trek - Segafredo,25,525,best-classic-riders,2022
Hamilton Chris,Team DSM,25,528,best-classic-riders,2022
Denz Nico,Team DSM,25,514,best-classic-riders,2022
Tusveld Martijn,Team DSM,24,535,best-classic-riders,2022
Konovalovas Ignatas,Groupama - FDJ,24,532,best-classic-riders,2022
Hamilton Lucas,Team BikeExchange - Jayco,23,551,best-classic-riders,2022
Buchmann Emanuel,BORA - hansgrohe,23,557,best-classic-riders,2022
Poels Wout,Bahrain - Victorious,23,556,best-classic-riders,2022
Richeze Maximiliano,UAE Team Emirates,22,568,best-classic-riders,2022
van Emden Jos,Jumbo-Visma,22,574,best-classic-riders,2022
Hänninen Jaakko,AG2R Citroën Team,22,577,best-classic-riders,2022
Taaramäe Rein,Intermarché - Wanty - Gobert Matériaux,21,583,best-classic-riders,2022
Moniquet Sylvain,Lotto Soudal,20,608,best-classic-riders,2022
Ponomar Andrii,Drone Hopper -  Androni Giocattoli,20,600,best-classic-riders,2022
Krieger Alexander,Alpecin-Fenix,20,606,best-classic-riders,2022
Kreder Wesley,Cofidis,20,605,best-classic-riders,2022
Sepúlveda Eduardo,Drone Hopper -  Androni Giocattoli,19,616,best-classic-riders,2022
Rivi Samuele,EOLO-Kometa,18,633,best-classic-riders,2022
Hindley Jai,BORA - hansgrohe,18,632,best-classic-riders,2022
Vanhoucke Harm,Lotto Soudal,16,658,best-classic-riders,2022
Tonelli Alessandro,Bardiani-CSF-Faizanè,15,725,best-classic-riders,2022
Porte Richie,INEOS Grenadiers,15,702,best-classic-riders,2022
Dumoulin Tom,Jumbo-Visma,15,695,best-classic-riders,2022
Cepeda Jefferson Alexander,Drone Hopper -  Androni Giocattoli,15,705,best-classic-riders,2022
Tagliani Filippo,Drone Hopper -  Androni Giocattoli,15,690,best-classic-riders,2022
Ludvigsson Tobias,Groupama - FDJ,13,781,best-classic-riders,2022
Vergaerde Otto,Trek - Segafredo,13,783,best-classic-riders,2022
Samitier Sergio,Movistar Team,13,787,best-classic-riders,2022
